Instance,ObValue1,ObValue12,Time,Feas,v,inst,cplex,gap
p1.2.l_c.txt,75,67.5,1.69789,1,2,l,80,6.25
p1.2.l_c.txt,80,62.5,1.63981,1,2,l,80,0
p1.2.l_c.txt,75,67.5,1.64735,1,2,l,80,6.25
p1.2.l_c.txt,80,62.5,1.66186,1,2,l,80,0
p1.2.l_c.txt,75,67.5,1.65369,1,2,l,80,6.25
p1.2.m_c.txt,85,57.5,1.64944,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.66406,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.66807,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.67663,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.68219,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.65168,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.65803,1,2,m,80,-6.25
p1.2.m_c.txt,85,57.5,1.65001,1,2,m,80,-6.25
p1.2.m_c.txt,80,62.5,1.63384,1,2,m,80,0
p1.2.m_c.txt,85,57.5,1.62307,1,2,m,80,-6.25
p1.2.n_c.txt,95,47.5,1.62092,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.6404,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.62017,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.65823,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.67647,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.66622,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.68866,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.68561,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.69019,1,2,n,95,0
p1.2.n_c.txt,95,47.5,1.72994,1,2,n,95,0
p1.2.o_c.txt,95,47.5,1.70673,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.71817,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.72094,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.71705,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.71037,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.73115,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.71969,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.69589,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.73336,1,2,o,95,0
p1.2.o_c.txt,95,47.5,1.72232,1,2,o,95,0
p1.2.p_c.txt,95,47.5,1.70233,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.7174,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.71618,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.71982,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.73206,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.74275,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.71579,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.70241,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.75195,1,2,p,95,0
p1.2.p_c.txt,95,47.5,1.74986,1,2,p,95,0
p1.2.q_c.txt,105,37.5,1.61624,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.63939,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.57425,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.58565,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.57847,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.5757,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.57645,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.58329,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.5938,1,2,q,105,0
p1.2.q_c.txt,105,37.5,1.57828,1,2,q,105,0
p1.2.r_c.txt,110,32.5,1.59879,1,2,r,115,4.35
p1.2.r_c.txt,115,27.5,1.60228,1,2,r,115,0
p1.2.r_c.txt,105,37.5,1.61604,1,2,r,115,8.7
p1.2.r_c.txt,110,32.5,1.62379,1,2,r,115,4.35
p1.2.r_c.txt,105,37.5,1.61352,1,2,r,115,8.7
p1.2.r_c.txt,115,27.5,1.64585,1,2,r,115,0
p1.2.r_c.txt,110,32.5,1.62171,1,2,r,115,4.35
p1.2.r_c.txt,105,37.5,1.60455,1,2,r,115,8.7
p1.2.r_c.txt,110,32.5,1.61604,1,2,r,115,4.35
p1.2.r_c.txt,110,32.5,1.59641,1,2,r,115,4.35
p1.3.c_c.txt,0,95,0.079887,1,3,c,0,0
p1.3.c_c.txt,0,95,0.07926,1,3,c,0,0
p1.3.c_c.txt,0,95,0.079823,1,3,c,0,0
p1.3.c_c.txt,0,95,0.079367,1,3,c,0,0
p1.3.c_c.txt,0,95,0.079496,1,3,c,0,0
p1.3.c_c.txt,0,95,0.080246,1,3,c,0,0
p1.3.c_c.txt,0,95,0.080236,1,3,c,0,0
p1.3.c_c.txt,0,95,0.080482,1,3,c,0,0
p1.3.c_c.txt,0,95,0.080508,1,3,c,0,0
p1.3.c_c.txt,0,95,0.082017,1,3,c,0,0
p1.3.d_c.txt,0,95,0.079315,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079169,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079034,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079132,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079246,1,3,d,0,0
p1.3.d_c.txt,0,95,0.078794,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079025,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079154,1,3,d,0,0
p1.3.d_c.txt,0,95,0.079915,1,3,d,0,0
p1.3.d_c.txt,0,95,0.078727,1,3,d,0,0
p1.3.e_c.txt,5,90,1.05871,1,3,e,5,0
p1.3.e_c.txt,5,90,1.06733,1,3,e,5,0
p1.3.e_c.txt,5,90,1.06828,1,3,e,5,0
p1.3.e_c.txt,5,90,1.05679,1,3,e,5,0
p1.3.e_c.txt,5,90,1.05996,1,3,e,5,0
p1.3.e_c.txt,5,90,1.05869,1,3,e,5,0
p1.3.e_c.txt,5,90,1.0663,1,3,e,5,0
p1.3.e_c.txt,5,90,1.06714,1,3,e,5,0
p1.3.e_c.txt,5,90,1.07421,1,3,e,5,0
p1.3.e_c.txt,5,90,1.05137,1,3,e,5,0
p1.3.f_c.txt,10,85,1.24034,1,3,f,10,0
p1.3.f_c.txt,10,85,1.25389,1,3,f,10,0
p1.3.f_c.txt,10,85,1.24849,1,3,f,10,0
p1.3.f_c.txt,10,85,1.25183,1,3,f,10,0
p1.3.f_c.txt,10,85,1.25555,1,3,f,10,0
p1.3.f_c.txt,10,85,1.26028,1,3,f,10,0
p1.3.f_c.txt,10,85,1.25886,1,3,f,10,0
p1.3.f_c.txt,10,85,1.25607,1,3,f,10,0
p1.3.f_c.txt,10,85,1.26364,1,3,f,10,0
p1.3.f_c.txt,10,85,1.26054,1,3,f,10,0
p1.3.g_c.txt,10,85,1.08415,1,3,g,10,0
p1.3.g_c.txt,10,85,1.0901,1,3,g,10,0
p1.3.g_c.txt,10,85,1.09626,1,3,g,10,0
p1.3.g_c.txt,10,85,1.09222,1,3,g,10,0
p1.3.g_c.txt,10,85,1.09176,1,3,g,10,0
p1.3.g_c.txt,10,85,1.10204,1,3,g,10,0
p1.3.g_c.txt,10,85,1.11542,1,3,g,10,0
p1.3.g_c.txt,10,85,1.09309,1,3,g,10,0
p1.3.g_c.txt,10,85,1.10388,1,3,g,10,0
p1.3.g_c.txt,10,85,1.07581,1,3,g,10,0
p1.3.h_c.txt,20,75,1.13084,1,3,h,20,0
p1.3.h_c.txt,20,75,1.14316,1,3,h,20,0
p1.3.h_c.txt,20,75,1.14782,1,3,h,20,0
p1.3.h_c.txt,20,75,1.15217,1,3,h,20,0
p1.3.h_c.txt,20,75,1.13591,1,3,h,20,0
p1.3.h_c.txt,20,75,1.13661,1,3,h,20,0
p1.3.h_c.txt,20,75,1.16444,1,3,h,20,0
p1.3.h_c.txt,20,75,1.1484,1,3,h,20,0
p1.3.h_c.txt,20,75,1.14847,1,3,h,20,0
p1.3.h_c.txt,20,75,1.14624,1,3,h,20,0
p1.3.i_c.txt,30,65,1.44921,1,3,i,30,0
p1.3.i_c.txt,30,65,1.45395,1,3,i,30,0
p1.3.i_c.txt,30,65,1.4475,1,3,i,30,0
p1.3.i_c.txt,30,65,1.47551,1,3,i,30,0
p1.3.i_c.txt,30,65,1.45619,1,3,i,30,0
p1.3.i_c.txt,30,65,1.46512,1,3,i,30,0
p1.3.i_c.txt,30,65,1.44953,1,3,i,30,0
p1.3.i_c.txt,30,65,1.48861,1,3,i,30,0
p1.3.i_c.txt,30,65,1.46118,1,3,i,30,0
p1.3.i_c.txt,30,65,1.44857,1,3,i,30,0
p1.3.j_c.txt,30,65,1.2988,1,3,j,30,0
p1.3.j_c.txt,30,65,1.28693,1,3,j,30,0
p1.3.j_c.txt,30,65,1.2976,1,3,j,30,0
p1.3.j_c.txt,30,65,1.30088,1,3,j,30,0
p1.3.j_c.txt,30,65,1.30095,1,3,j,30,0
p1.3.j_c.txt,30,65,1.31382,1,3,j,30,0
p1.3.j_c.txt,30,65,1.31538,1,3,j,30,0
p1.3.j_c.txt,30,65,1.29366,1,3,j,30,0
p1.3.j_c.txt,30,65,1.28958,1,3,j,30,0
p1.3.j_c.txt,30,65,1.27785,1,3,j,30,0
p1.3.k_c.txt,35,60,1.31049,1,3,k,35,0
p1.3.k_c.txt,35,60,1.30772,1,3,k,35,0
p1.3.k_c.txt,35,60,1.29827,1,3,k,35,0
p1.3.k_c.txt,35,60,1.28392,1,3,k,35,0
p1.3.k_c.txt,35,60,1.29015,1,3,k,35,0
p1.3.k_c.txt,35,60,1.31173,1,3,k,35,0
p1.3.k_c.txt,35,60,1.3043,1,3,k,35,0
p1.3.k_c.txt,35,60,1.30295,1,3,k,35,0
p1.3.k_c.txt,35,60,1.298,1,3,k,35,0
p1.3.k_c.txt,35,60,1.29465,1,3,k,35,0
p1.3.l_c.txt,40,55,1.32305,1,3,l,40,0
p1.3.l_c.txt,40,55,1.32479,1,3,l,40,0
p1.3.l_c.txt,40,55,1.32828,1,3,l,40,0
p1.3.l_c.txt,40,55,1.33963,1,3,l,40,0
p1.3.l_c.txt,35,60,1.33881,1,3,l,40,12.5
p1.3.l_c.txt,35,60,1.34393,1,3,l,40,12.5
p1.3.l_c.txt,35,60,1.35215,1,3,l,40,12.5
p1.3.l_c.txt,35,60,1.32071,1,3,l,40,12.5
p1.3.l_c.txt,40,55,1.31893,1,3,l,40,0
p1.3.l_c.txt,40,55,1.32845,1,3,l,40,0
p1.3.m_c.txt,45,50,1.38828,1,3,m,45,0
p1.3.m_c.txt,45,50,1.38663,1,3,m,45,0
p1.3.m_c.txt,45,50,1.39812,1,3,m,45,0
p1.3.m_c.txt,45,50,1.41351,1,3,m,45,0
p1.3.m_c.txt,45,50,1.39864,1,3,m,45,0
p1.3.m_c.txt,45,50,1.38447,1,3,m,45,0
p1.3.m_c.txt,45,50,1.39526,1,3,m,45,0
p1.3.m_c.txt,45,50,1.38058,1,3,m,45,0
p1.3.m_c.txt,45,50,1.38997,1,3,m,45,0
p1.3.m_c.txt,45,50,1.3731,1,3,m,45,0
p1.3.n_c.txt,50,45,1.35815,1,3,n,50,0
p1.3.n_c.txt,50,45,1.38131,1,3,n,50,0
p1.3.n_c.txt,50,45,1.37147,1,3,n,50,0
p1.3.n_c.txt,50,45,1.39747,1,3,n,50,0
p1.3.n_c.txt,50,45,1.35414,1,3,n,50,0
p1.3.n_c.txt,50,45,1.39337,1,3,n,50,0
p1.3.n_c.txt,50,45,1.38323,1,3,n,50,0
p1.3.n_c.txt,45,50,1.36071,1,3,n,50,10
p1.3.n_c.txt,45,50,1.37382,1,3,n,50,10
p1.3.n_c.txt,50,45,1.38538,1,3,n,50,0
p1.3.o_c.txt,50,45,1.35348,1,3,o,50,0
p1.3.o_c.txt,50,45,1.37236,1,3,o,50,0
p1.3.o_c.txt,50,45,1.3657,1,3,o,50,0
p1.3.o_c.txt,50,45,1.36302,1,3,o,50,0
p1.3.o_c.txt,50,45,1.36401,1,3,o,50,0
p1.3.o_c.txt,50,45,1.3687,1,3,o,50,0
p1.3.o_c.txt,50,45,1.40569,1,3,o,50,0
p1.3.o_c.txt,50,45,1.40291,1,3,o,50,0
p1.3.o_c.txt,50,45,1.36636,1,3,o,50,0
p1.3.o_c.txt,50,45,1.37307,1,3,o,50,0
p1.3.p_c.txt,50,45,1.45983,1,3,p,50,0
p1.3.p_c.txt,50,45,1.45963,1,3,p,50,0
p1.3.p_c.txt,50,45,1.46838,1,3,p,50,0
p1.3.p_c.txt,50,45,1.47858,1,3,p,50,0
p1.3.p_c.txt,50,45,1.47571,1,3,p,50,0
p1.3.p_c.txt,50,45,1.48364,1,3,p,50,0
p1.3.p_c.txt,50,45,1.49392,1,3,p,50,0
p1.3.p_c.txt,50,45,1.46782,1,3,p,50,0
p1.3.p_c.txt,50,45,1.48508,1,3,p,50,0
p1.3.p_c.txt,50,45,1.46886,1,3,p,50,0
p1.3.q_c.txt,55,40,1.36816,1,3,q,55,0
p1.3.q_c.txt,55,40,1.35878,1,3,q,55,0
p1.3.q_c.txt,55,40,1.37327,1,3,q,55,0
p1.3.q_c.txt,55,40,1.3945,1,3,q,55,0
p1.3.q_c.txt,55,40,1.39665,1,3,q,55,0
p1.3.q_c.txt,55,40,1.39847,1,3,q,55,0
p1.3.q_c.txt,55,40,1.37613,1,3,q,55,0
p1.3.q_c.txt,55,40,1.38469,1,3,q,55,0
p1.3.q_c.txt,55,40,1.38207,1,3,q,55,0
p1.3.q_c.txt,55,40,1.37372,1,3,q,55,0
p1.3.r_c.txt,60,35,1.37964,1,3,r,60,0
p1.3.r_c.txt,60,35,1.36793,1,3,r,60,0
p1.3.r_c.txt,60,35,1.36808,1,3,r,60,0
p1.3.r_c.txt,60,35,1.38952,1,3,r,60,0
p1.3.r_c.txt,60,35,1.38011,1,3,r,60,0
p1.3.r_c.txt,60,35,1.38493,1,3,r,60,0
p1.3.r_c.txt,60,35,1.38068,1,3,r,60,0
p1.3.r_c.txt,60,35,1.38389,1,3,r,60,0
p1.3.r_c.txt,60,35,1.36932,1,3,r,60,0
p1.3.r_c.txt,60,35,1.39073,1,3,r,60,0
p1.4.d_c.txt,0,71.25,0.090664,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.090233,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089788,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089787,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089882,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.090221,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089943,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089662,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089947,1,4,d,0,0
p1.4.d_c.txt,0,71.25,0.089842,1,4,d,0,0
p1.4.e_c.txt,0,71.25,0.089959,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.090167,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089746,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089979,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089885,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089823,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089944,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.09007,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.090081,1,4,e,0,0
p1.4.e_c.txt,0,71.25,0.089924,1,4,e,0,0
p1.4.f_c.txt,5,66.25,1.48791,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.50376,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.51534,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.52425,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.51448,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.51834,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.5311,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.52898,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.52997,1,4,f,5,0
p1.4.f_c.txt,5,66.25,1.53598,1,4,f,5,0
p1.4.g_c.txt,5,66.25,1.27411,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.25301,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.27907,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.26442,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.25989,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.26777,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.28563,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.2749,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.26223,1,4,g,5,0
p1.4.g_c.txt,5,66.25,1.27338,1,4,g,5,0
p1.4.h_c.txt,10,61.25,1.3248,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.3243,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.35286,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.3282,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.3349,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.35553,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.37874,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.37394,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.33632,1,4,h,10,0
p1.4.h_c.txt,10,61.25,1.34644,1,4,h,10,0
p1.4.i_c.txt,10,61.25,1.59798,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.61064,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.68494,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.60924,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.62667,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.6116,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.61488,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.62314,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.6217,1,4,i,10,0
p1.4.i_c.txt,10,61.25,1.63259,1,4,i,10,0
p1.4.j_c.txt,15,56.25,1.25396,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.23994,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.24957,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.24856,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.25287,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.2503,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.25339,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.25885,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.25187,1,4,j,15,0
p1.4.j_c.txt,15,56.25,1.25399,1,4,j,15,0
p1.4.k_c.txt,20,51.25,1.31482,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.31227,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.32159,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.33288,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.32918,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.33093,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.32461,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.34159,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.32235,1,4,k,20,0
p1.4.k_c.txt,20,51.25,1.35578,1,4,k,20,0
p1.4.l_c.txt,20,51.25,1.54975,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.54654,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.57952,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.55611,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.54565,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.56561,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.5696,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.5404,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.57242,1,4,l,20,0
p1.4.l_c.txt,20,51.25,1.55216,1,4,l,20,0
p1.4.m_c.txt,20,51.25,1.36023,1,4,m,25,20
p1.4.m_c.txt,25,46.25,1.42873,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.431,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.44544,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.42687,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.42808,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.4414,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.4193,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.42749,1,4,m,25,0
p1.4.m_c.txt,25,46.25,1.42487,1,4,m,25,0
p1.4.n_c.txt,30,41.25,1.40633,1,4,n,30,0
p1.4.n_c.txt,30,41.25,1.42308,1,4,n,30,0
p1.4.n_c.txt,30,41.25,1.41465,1,4,n,30,0
p1.4.n_c.txt,25,46.25,1.41576,1,4,n,30,16.67
p1.4.n_c.txt,30,41.25,1.40458,1,4,n,30,0
p1.4.n_c.txt,30,41.25,1.40722,1,4,n,30,0
p1.4.n_c.txt,25,46.25,1.40772,1,4,n,30,16.67
p1.4.n_c.txt,30,41.25,1.4129,1,4,n,30,0
p1.4.n_c.txt,30,41.25,1.42592,1,4,n,30,0
p1.4.n_c.txt,30,41.25,1.41696,1,4,n,30,0
p1.4.o_c.txt,35,36.25,1.39836,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.39886,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.39349,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.39615,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.41488,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.41228,1,4,o,35,0
p1.4.o_c.txt,30,41.25,1.40791,1,4,o,35,14.29
p1.4.o_c.txt,35,36.25,1.40559,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.39994,1,4,o,35,0
p1.4.o_c.txt,35,36.25,1.40928,1,4,o,35,0
p1.4.p_c.txt,35,36.25,1.41625,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.42152,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.42561,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.44853,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.42417,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.41687,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.4298,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.44199,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.40731,1,4,p,35,0
p1.4.p_c.txt,35,36.25,1.42824,1,4,p,35,0
p1.4.q_c.txt,35,36.25,1.41534,1,4,q,40,12.5
p1.4.q_c.txt,35,36.25,1.42727,1,4,q,40,12.5
p1.4.q_c.txt,35,36.25,1.41875,1,4,q,40,12.5
p1.4.q_c.txt,35,36.25,1.44047,1,4,q,40,12.5
p1.4.q_c.txt,35,36.25,1.4202,1,4,q,40,12.5
p1.4.q_c.txt,40,31.25,1.42495,1,4,q,40,0
p1.4.q_c.txt,40,31.25,1.40213,1,4,q,40,0
p1.4.q_c.txt,35,36.25,1.41513,1,4,q,40,12.5
p1.4.q_c.txt,40,31.25,1.41356,1,4,q,40,0
p1.4.q_c.txt,35,36.25,1.41185,1,4,q,40,12.5
p1.4.r_c.txt,35,36.25,1.50304,1,4,r,40,12.5
p1.4.r_c.txt,35,36.25,1.48234,1,4,r,40,12.5
p1.4.r_c.txt,40,31.25,1.51387,1,4,r,40,0
p1.4.r_c.txt,35,36.25,1.50716,1,4,r,40,12.5
p1.4.r_c.txt,40,31.25,1.489,1,4,r,40,0
p1.4.r_c.txt,35,36.25,1.49885,1,4,r,40,12.5
p1.4.r_c.txt,35,36.25,1.50863,1,4,r,40,12.5
p1.4.r_c.txt,35,36.25,1.49581,1,4,r,40,12.5
p1.4.r_c.txt,35,36.25,1.48645,1,4,r,40,12.5
p1.4.r_c.txt,35,36.25,1.49783,1,4,r,40,12.5
p3.2.a_c.txt,30,370,1.363,1,2,a,30,0
p3.2.a_c.txt,30,370,1.33279,1,2,a,30,0
p3.2.a_c.txt,30,370,1.34037,1,2,a,30,0
p3.2.a_c.txt,30,370,1.32638,1,2,a,30,0
p3.2.a_c.txt,30,370,1.32549,1,2,a,30,0
p3.2.a_c.txt,30,370,1.32558,1,2,a,30,0
p3.2.a_c.txt,30,370,1.32936,1,2,a,30,0
p3.2.a_c.txt,30,370,1.33123,1,2,a,30,0
p3.2.a_c.txt,30,370,1.31428,1,2,a,30,0
p3.2.a_c.txt,30,370,1.3342,1,2,a,30,0
p3.2.b_c.txt,70,330,1.49337,1,2,b,70,0
p3.2.b_c.txt,70,330,1.4911,1,2,b,70,0
p3.2.b_c.txt,70,330,1.50595,1,2,b,70,0
p3.2.b_c.txt,70,330,1.49643,1,2,b,70,0
p3.2.b_c.txt,70,330,1.4991,1,2,b,70,0
p3.2.b_c.txt,70,330,1.49954,1,2,b,70,0
p3.2.b_c.txt,70,330,1.50806,1,2,b,70,0
p3.2.b_c.txt,70,330,1.52708,1,2,b,70,0
p3.2.b_c.txt,70,330,1.54255,1,2,b,70,0
p3.2.b_c.txt,70,330,1.49009,1,2,b,70,0
p3.2.c_c.txt,80,320,1.60073,1,2,c,80,0
p3.2.c_c.txt,80,320,1.63424,1,2,c,80,0
p3.2.c_c.txt,80,320,1.72792,1,2,c,80,0
p3.2.c_c.txt,80,320,1.61365,1,2,c,80,0
p3.2.c_c.txt,80,320,1.65821,1,2,c,80,0
p3.2.c_c.txt,80,320,1.66964,1,2,c,80,0
p3.2.c_c.txt,80,320,1.62249,1,2,c,80,0
p3.2.c_c.txt,80,320,1.63178,1,2,c,80,0
p3.2.c_c.txt,80,320,1.60234,1,2,c,80,0
p3.2.c_c.txt,80,320,1.61146,1,2,c,80,0
p3.2.d_c.txt,100,300,1.73248,1,2,d,100,0
p3.2.d_c.txt,100,300,1.74674,1,2,d,100,0
p3.2.d_c.txt,100,300,1.77586,1,2,d,100,0
p3.2.d_c.txt,100,300,1.79661,1,2,d,100,0
p3.2.d_c.txt,100,300,1.77314,1,2,d,100,0
p3.2.d_c.txt,100,300,1.7788,1,2,d,100,0
p3.2.d_c.txt,100,300,1.77266,1,2,d,100,0
p3.2.d_c.txt,100,300,1.7572,1,2,d,100,0
p3.2.d_c.txt,100,300,1.79473,1,2,d,100,0
p3.2.d_c.txt,100,300,1.89877,1,2,d,100,0
p3.2.e_c.txt,110,290,1.73308,1,2,e,110,0
p3.2.e_c.txt,110,290,1.72225,1,2,e,110,0
p3.2.e_c.txt,110,290,1.76904,1,2,e,110,0
p3.2.e_c.txt,110,290,1.75519,1,2,e,110,0
p3.2.e_c.txt,110,290,1.76771,1,2,e,110,0
p3.2.e_c.txt,110,290,1.73763,1,2,e,110,0
p3.2.e_c.txt,110,290,1.75963,1,2,e,110,0
p3.2.e_c.txt,110,290,1.77987,1,2,e,110,0
p3.2.e_c.txt,110,290,1.7106,1,2,e,110,0
p3.2.e_c.txt,110,290,1.72907,1,2,e,110,0
p3.2.f_c.txt,130,270,1.98025,1,2,f,130,0
p3.2.f_c.txt,130,270,2.0222,1,2,f,130,0
p3.2.f_c.txt,130,270,2.02076,1,2,f,130,0
p3.2.f_c.txt,130,270,2.00276,1,2,f,130,0
p3.2.f_c.txt,130,270,1.98619,1,2,f,130,0
p3.2.f_c.txt,130,270,2.00166,1,2,f,130,0
p3.2.f_c.txt,130,270,1.9803,1,2,f,130,0
p3.2.f_c.txt,130,270,2.00028,1,2,f,130,0
